# Locus ID	Pop 1 ID	Pop 2 ID	Chr	BP	Column	Fisher's P	Odds Ratio	CI Low	CI High	LOD	AMOVA Fst	Smoothed AMOVA Fst	Smoothed AMOVA Fst P-value
35	Rosebud_Top_P	Cluster	un	6237	111	0.010708738	9.66667	1.12815	82.82948	0.98528	0.12810	-1.00000	-1.00000
36	Rosebud_Top_P	Cluster	un	7062	114	1.000000000	1.00000	0.23686	4.22196	0.00000	0.00000	-1.00000	-1.00000
44	Rosebud_Top_P	Cluster	un	8731	101	0.618181818	2.07692	0.17741	24.31412	0.31742	0.00629	-1.00000	-1.00000
97	Rosebud_Top_P	Cluster	un	15781	11	0.112852665	5.37037	0.58906	48.96109	0.73000	0.06914	-1.00000	-1.00000
104	Rosebud_Top_P	Cluster	un	17642	222	1.000000000	1.78571	0.15251	20.90852	0.25181	0.00390	-1.00000	-1.00000
122	Rosebud_Top_P	Cluster	un	21830	210	0.117647059	4.50000	0.46992	43.09288	0.65321	0.06122	-1.00000	-1.00000
149	Rosebud_Top_P	Cluster	un	28269	135	0.671391171	2.00000	0.33649	11.88740	0.30103	0.01032	-1.00000	-1.00000
165	Rosebud_Top_P	Cluster	un	28946	12	0.707900379	1.40000	0.27778	7.05588	0.14613	0.00348	-1.00000	-1.00000
185	Rosebud_Top_P	Cluster	un	34952	293	1.000000000	1.00000	0.13081	7.64451	0.00000	0.00000	-1.00000	-1.00000
199	Rosebud_Top_P	Cluster	un	36723	464	0.617021277	2.09091	0.17675	24.73540	0.32034	0.00741	-1.00000	-1.00000
206	Rosebud_Top_P	Cluster	un	38748	54	1.000000000	1.66667	0.14261	19.47836	0.22185	0.01509	-1.00000	-1.00000
227	Rosebud_Top_P	Cluster	un	43509	174	0.617647059	2.08333	0.17711	24.50678	0.31876	0.00680	-1.00000	-1.00000
230	Rosebud_Top_P	Cluster	un	45172	220	0.491264850	3.00000	0.29328	30.68711	0.47712	0.03571	-1.00000	-1.00000
