# Locus ID	Pop 1 ID	Pop 2 ID	Chr	BP	Column	Fisher's P	Odds Ratio	CI Low	CI High	LOD	AMOVA Fst	Smoothed AMOVA Fst	Smoothed AMOVA Fst P-value
100	Jail_Pond	Mona	un	23389	27	0.576470588	0.72222	0.07106	7.33991	0.14133	0.02597	-1.00000	-1.00000
165	Jail_Pond	Mona	un	36595	62	1.000000000	1.85714	0.14625	23.58206	0.26885	0.00649	-1.00000	-1.00000
230	Jail_Pond	Mona	un	53535	72	0.164758228	4.20000	0.77134	22.86936	0.62325	0.08752	-1.00000	-1.00000
241	Jail_Pond	Mona	un	55143	19	1.000000000	0.65714	0.06538	6.60551	0.18234	0.00357	-1.00000	-1.00000
323	Jail_Pond	Mona	un	75472	124	1.000000000	1.00000	0.08897	11.23997	0.00000	0.00000	-1.00000	-1.00000
325	Jail_Pond	Mona	un	76997	21	0.164758228	4.20000	0.77134	22.86936	0.62325	0.08752	-1.00000	-1.00000
399	Jail_Pond	Mona	un	95874	49	1.000000000	1.00000	0.20497	4.87866	0.00000	0.00000	-1.00000	-1.00000
443	Jail_Pond	Mona	un	103136	79	0.400000000	3.85714	0.21354	69.66944	0.58627	0.02626	-1.00000	-1.00000
454	Jail_Pond	Mona	un	106596	309	1.000000000	1.55556	0.12576	19.24161	0.19189	0.00816	-1.00000	-1.00000
641	Jail_Pond	Mona	un	145037	121	1.000000000	1.85714	0.14625	23.58206	0.26885	0.00649	-1.00000	-1.00000
652	Jail_Pond	Mona	un	147634	211	1.000000000	1.71429	0.13468	21.82083	0.23408	0.00517	-1.00000	-1.00000
663	Jail_Pond	Mona	un	150584	7	0.355105285	2.52000	0.44583	14.24407	0.40140	0.03338	-1.00000	-1.00000
704	Jail_Pond	Mona	un	163928	327	1.000000000	0.85185	0.07799	9.30427	0.06964	0.02222	-1.00000	-1.00000
717	Jail_Pond	Mona	un	168500	62	1.000000000	0.66667	0.10894	4.07956	0.17609	0.00606	-1.00000	-1.00000
749	Jail_Pond	Mona	un	179108	102	1.000000000	1.00000	0.09203	10.86597	0.00000	0.01681	-1.00000	-1.00000
774	Jail_Pond	Mona	un	186972	41	1.000000000	1.00000	0.20497	4.87866	0.00000	0.00000	-1.00000	-1.00000
