# Locus ID	Pop 1 ID	Pop 2 ID	Chr	BP	Column	Fisher's P	Odds Ratio	CI Low	CI High	LOD	AMOVA Fst	Smoothed AMOVA Fst	Smoothed AMOVA Fst P-value
123	Mona	Big_Springs	un	29658	475	0.235294118	0.14815	0.01184	1.85390	0.82930	0.09848	-1.00000	-1.00000
165	Mona	Big_Springs	un	36595	62	0.210526316	0.12903	0.01035	1.60882	0.88930	0.10135	-1.00000	-1.00000
230	Mona	Big_Springs	un	53535	72	0.179389590	0.27273	0.05217	1.42576	0.56427	0.07033	-1.00000	-1.00000
241	Mona	Big_Springs	un	55143	19	0.381223329	0.24138	0.01339	4.35251	0.61730	0.02801	-1.00000	-1.00000
305	Mona	Big_Springs	un	71394	268	0.400000000	0.25926	0.01435	4.68286	0.58627	0.02626	-1.00000	-1.00000
323	Mona	Big_Springs	un	75472	124	1.000000000	0.53846	0.04241	6.83740	0.26885	0.00649	-1.00000	-1.00000
341	Mona	Big_Springs	un	82956	164	0.587482219	1.28571	0.12680	13.03694	0.10914	0.02286	-1.00000	-1.00000
355	Mona	Big_Springs	un	86210	315	0.587482219	1.28571	0.12680	13.03694	0.10914	0.02286	-1.00000	-1.00000
389	Mona	Big_Springs	un	92585	128	0.689282311	0.71429	0.13988	3.64756	0.14613	0.00433	-1.00000	-1.00000
399	Mona	Big_Springs	un	95874	49	0.694028719	1.54545	0.31836	7.50219	0.18906	0.00816	-1.00000	-1.00000
443	Mona	Big_Springs	un	103136	79	0.222222222	0.13793	0.01104	1.72269	0.86034	0.10000	-1.00000	-1.00000
480	Mona	Big_Springs	un	111300	275	0.657626121	0.55556	0.10484	2.94386	0.25527	0.01346	-1.00000	-1.00000
587	Mona	Big_Springs	un	133511	496	1.000000000	0.69231	0.05585	8.58155	0.15970	0.00932	-1.00000	-1.00000
622	Mona	Big_Springs	un	141167	382	1.000000000	0.60000	0.04859	7.40828	0.22185	0.00721	-1.00000	-1.00000
641	Mona	Big_Springs	un	145037	121	0.400000000	0.25926	0.01435	4.68286	0.58627	0.02626	-1.00000	-1.00000
652	Mona	Big_Springs	un	147634	211	1.000000000	0.77778	0.06978	8.66894	0.10914	0.00110	-1.00000	-1.00000
663	Mona	Big_Springs	un	150584	7	0.309297913	0.27778	0.04683	1.64761	0.55630	0.05947	-1.00000	-1.00000
675	Mona	Big_Springs	un	154661	19	0.194958716	3.28571	0.64779	16.66571	0.51663	0.05746	-1.00000	-1.00000
704	Mona	Big_Springs	un	163928	327	1.000000000	0.69231	0.05585	8.58155	0.15970	0.00932	-1.00000	-1.00000
717	Mona	Big_Springs	un	168500	62	1.000000000	0.75000	0.11990	4.69140	0.12494	0.00250	-1.00000	-1.00000
731	Mona	Big_Springs	un	172698	35	0.708598780	1.42857	0.28106	7.26105	0.15490	0.00547	-1.00000	-1.00000
749	Mona	Big_Springs	un	179108	102	0.559981034	1.66667	0.17120	16.22539	0.22185	0.03137	-1.00000	-1.00000
774	Mona	Big_Springs	un	186972	41	1.000000000	0.85714	0.17550	4.18635	0.06695	0.00107	-1.00000	-1.00000
865	Mona	Big_Springs	un	199337	89	0.381223329	0.24138	0.01339	4.35251	0.61730	0.02801	-1.00000	-1.00000
897	Mona	Big_Springs	un	212312	100	0.338373594	0.36232	0.06440	2.03858	0.44091	0.03858	-1.00000	-1.00000
928	Mona	Big_Springs	un	222904	220	0.029244745	7.71429	0.85032	69.98563	0.88730	0.17460	-1.00000	-1.00000
936	Mona	Big_Springs	un	226149	332	1.000000000	1.00000	0.09203	10.86597	0.00000	0.01681	-1.00000	-1.00000
1045	Mona	Big_Springs	un	255578	152	0.188715031	0.21429	0.02498	1.83814	0.66901	0.05931	-1.00000	-1.00000
1078	Mona	Big_Springs	un	263068	278	0.608715566	0.54545	0.07977	3.72991	0.26324	0.01145	-1.00000	-1.00000
1089	Mona	Big_Springs	un	267770	30	0.459520680	1.92308	0.38340	9.64580	0.28400	0.01786	-1.00000	-1.00000
1105	Mona	Big_Springs	un	273555	29	0.660030413	2.13043	0.22238	20.40994	0.32847	0.01174	-1.00000	-1.00000
1134	Mona	Big_Springs	un	281339	57	0.681972708	1.94118	0.33033	11.40724	0.28807	0.01529	-1.00000	-1.00000
1138	Mona	Big_Springs	un	283072	98	0.210526316	0.12903	0.01035	1.60882	0.88930	0.10135	-1.00000	-1.00000
1212	Mona	Big_Springs	un	303609	10	1.000000000	1.00000	0.20183	4.95468	0.00000	0.00000	-1.00000	-1.00000
1217	Mona	Big_Springs	un	304431	61	0.555080214	1.80000	0.18443	17.56728	0.25527	0.03571	-1.00000	-1.00000
1267	Mona	Big_Springs	un	318591	122	0.554838710	1.63636	0.16008	16.72679	0.21388	0.03448	-1.00000	-1.00000
1327	Mona	Big_Springs	un	334390	41	1.000000000	0.87500	0.18377	4.16624	0.05799	0.00074	-1.00000	-1.00000
1329	Mona	Big_Springs	un	336026	118	1.000000000	1.00000	0.20773	4.81384	0.00000	0.00000	-1.00000	-1.00000
1351	Mona	Big_Springs	un	341811	121	0.210526316	0.12903	0.01035	1.60882	0.88930	0.10135	-1.00000	-1.00000
1406	Mona	Big_Springs	un	352357	487	1.000000000	0.69231	0.05585	8.58155	0.15970	0.00932	-1.00000	-1.00000
1481	Mona	Big_Springs	un	374367	139	0.653331504	0.50725	0.09618	2.67507	0.29478	0.01720	-1.00000	-1.00000
1519	Mona	Big_Springs	un	383476	14	0.397421972	2.50000	0.49957	12.51083	0.39794	0.03571	-1.00000	-1.00000
1540	Mona	Big_Springs	un	388840	356	1.000000000	1.00000	0.09203	10.86597	0.00000	0.01681	-1.00000	-1.00000
1628	Mona	Big_Springs	un	410252	32	1.000000000	0.60000	0.04859	7.40828	0.22185	0.00721	-1.00000	-1.00000
1662	Mona	Big_Springs	un	419045	140	1.000000000	0.50000	0.03946	6.33584	0.30103	0.00778	-1.00000	-1.00000
1675	Mona	Big_Springs	un	422156	124	0.678110028	0.66667	0.12809	3.46988	0.17609	0.00649	-1.00000	-1.00000
1723	Mona	Big_Springs	un	440112	11	0.039829303	0.07527	0.00678	0.83574	1.12338	0.20833	-1.00000	-1.00000
1762	Mona	Big_Springs	un	449889	120	0.698446074	1.50000	0.31312	7.18578	0.17609	0.00682	-1.00000	-1.00000
1770	Mona	Big_Springs	un	451490	28	0.188715031	0.21429	0.02498	1.83814	0.66901	0.05931	-1.00000	-1.00000
