# Locus ID	Pop 1 ID	Pop 2 ID	Chr	BP	Column	Fisher's P	Odds Ratio	CI Low	CI High	LOD	AMOVA Fst	Smoothed AMOVA Fst	Smoothed AMOVA Fst P-value
5	Bishop	Red_Knolls	un	959	155	0.782696923	0.83333	0.27206	2.55256	0.07918	0.00204	-1.00000	-1.00000
83	Bishop	Red_Knolls	un	16083	42	1.000000000	0.85185	0.12836	5.65317	0.06964	0.00060	-1.00000	-1.00000
134	Bishop	Red_Knolls	un	26619	6	1.000000000	1.00000	0.32124	3.11290	0.00000	0.00000	-1.00000	-1.00000
140	Bishop	Red_Knolls	un	28476	230	1.000000000	0.52381	0.04414	6.21662	0.28083	0.00587	-1.00000	-1.00000
172	Bishop	Red_Knolls	un	32855	523	0.238900634	0.26190	0.02702	2.53880	0.58186	0.06098	-1.00000	-1.00000
182	Bishop	Red_Knolls	un	35692	155	0.276232866	1.90909	0.62027	5.87591	0.28083	0.02564	-1.00000	-1.00000
217	Bishop	Red_Knolls	un	42005	61	0.600000000	2.30000	0.19374	27.30519	0.36173	0.00992	-1.00000	-1.00000
246	Bishop	Red_Knolls	un	49306	58	0.368085106	0.28571	0.02957	2.76073	0.54407	0.02597	-1.00000	-1.00000
265	Bishop	Red_Knolls	un	53347	115	0.370743122	1.88889	0.57343	6.22208	0.27621	0.02399	-1.00000	-1.00000
289	Bishop	Red_Knolls	un	59661	21	1.000000000	0.56522	0.04804	6.65021	0.24778	0.00405	-1.00000	-1.00000
297	Bishop	Red_Knolls	un	62377	342	1.000000000	0.83333	0.12673	5.47968	0.07918	0.00072	-1.00000	-1.00000
328	Bishop	Red_Knolls	un	72202	300	1.000000000	1.20000	0.15481	9.30159	0.07918	0.00064	-1.00000	-1.00000
373	Bishop	Red_Knolls	un	84883	100	0.367329417	0.52941	0.14992	1.86957	0.27621	0.01979	-1.00000	-1.00000
389	Bishop	Red_Knolls	un	87483	128	0.024841519	0.13043	0.01479	1.15068	0.88461	0.12088	-1.00000	-1.00000
399	Bishop	Red_Knolls	un	90772	49	1.000000000	0.94406	0.29825	2.98825	0.02500	0.00020	-1.00000	-1.00000
421	Bishop	Red_Knolls	un	94843	110	0.518625124	0.55556	0.15040	2.05213	0.25527	0.01786	-1.00000	-1.00000
435	Bishop	Red_Knolls	un	96372	8	0.378651139	0.24211	0.02600	2.25470	0.61600	0.03673	-1.00000	-1.00000
451	Bishop	Red_Knolls	un	99791	137	0.013028531	0.08772	0.00997	0.77143	1.05690	0.14912	-1.00000	-1.00000
472	Bishop	Red_Knolls	un	103215	280	0.617021277	0.47826	0.04043	5.65781	0.32034	0.00741	-1.00000	-1.00000
486	Bishop	Red_Knolls	un	106702	57	0.339557099	3.57143	0.34527	36.94234	0.55284	0.02540	-1.00000	-1.00000
508	Bishop	Red_Knolls	un	109834	63	0.078571429	5.80000	0.60270	55.81520	0.76343	0.08124	-1.00000	-1.00000
512	Bishop	Red_Knolls	un	111399	44	1.000000000	0.52174	0.04423	6.15400	0.28255	0.00550	-1.00000	-1.00000
539	Bishop	Red_Knolls	un	117774	106	0.148530551	0.38889	0.11673	1.29558	0.41017	0.04848	-1.00000	-1.00000
551	Bishop	Red_Knolls	un	118595	135	0.239819005	0.26000	0.02716	2.48930	0.58503	0.05248	-1.00000	-1.00000
556	Bishop	Red_Knolls	un	119390	104	1.000000000	0.57895	0.04859	6.89777	0.23736	0.00434	-1.00000	-1.00000
569	Bishop	Red_Knolls	un	121643	56	0.520681884	0.58824	0.15881	2.17885	0.23045	0.01384	-1.00000	-1.00000
578	Bishop	Red_Knolls	un	124755	155	0.000747263	22.09091	2.49286	195.76207	1.34421	0.25293	-1.00000	-1.00000
586	Bishop	Red_Knolls	un	125923	509	0.086076714	5.55556	0.57192	53.96636	0.74473	0.08780	-1.00000	-1.00000
597	Bishop	Red_Knolls	un	127086	81	0.496596121	0.53968	0.13363	2.17961	0.26786	0.01655	-1.00000	-1.00000
603	Bishop	Red_Knolls	un	128771	117	0.212205873	0.22105	0.02365	2.06598	0.65550	0.04388	-1.00000	-1.00000
620	Bishop	Red_Knolls	un	131977	76	1.000000000	1.19048	0.21699	6.53130	0.07572	0.00078	-1.00000	-1.00000
